Student_ID,inactivity_score,poor_performance_score,inconsistent_engagement_score,study_hours_per_week,attendance_rate,previous_failures,dropout
3335,1,20,95,13,87,4,1
3336,6,78,68,2,88,2,1
3337,79,16,83,31,84,4,0
3338,2,36,13,35,75,4,0
3339,2,76,95,16,66,5,1
3340,26,18,25,2,95,3,0
3341,39,29,69,9,90,3,1
3342,32,44,57,39,81,3,0
3343,91,17,99,17,97,3,0
3344,0,77,39,2,86,5,0
3345,7,61,50,38,60,2,0
3346,100,35,4,9,95,1,1
3347,31,99,76,8,79,0,1
3348,47,83,31,10,54,3,0
3349,100,51,79,32,52,3,1
3350,3,18,0,35,52,0,0
3351,93,43,76,25,67,3,1
3352,69,6,53,26,63,1,0
3353,18,43,10,37,57,4,0
3354,31,67,52,21,57,0,1
3355,8,33,7,25,99,2,0
3356,11,65,24,21,63,0,0
3357,10,68,39,4,61,1,1
3358,45,54,31,34,89,5,0
3359,15,9,87,1,69,2,0
3360,0,95,27,34,67,4,0
3361,62,41,77,8,95,3,0
3362,20,40,2,17,98,0,0
3363,29,76,99,11,68,2,1
3364,12,68,90,2,63,0,0
3365,33,9,83,17,95,4,0
3366,3,9,78,37,95,0,0
3367,27,90,61,6,91,2,0
3368,94,59,26,32,78,1,0
3369,58,50,44,5,83,5,1
3370,26,20,91,17,74,2,0
3371,68,7,24,21,57,0,1
3372,24,64,60,38,63,4,1
3373,2,91,43,8,70,3,1
3374,96,77,96,34,52,3,0
3375,67,84,45,22,86,4,1
3376,24,29,13,11,83,0,0
3377,19,84,7,23,72,5,0
3378,33,48,47,39,96,4,0
3379,25,8,13,8,74,0,0
3380,4,16,64,12,65,2,0
3381,98,68,79,39,71,5,0
3382,60,57,81,16,50,1,0
3383,91,56,6,6,98,0,0
3384,92,61,78,16,51,3,1
3385,8,94,87,23,82,3,0
3386,49,51,48,1,73,5,1
3387,5,60,54,34,68,1,0
3388,82,39,12,27,52,0,1
3389,59,37,72,18,69,1,0
3390,43,42,55,32,77,2,0
3391,10,62,55,20,89,1,0
3392,65,18,14,9,57,2,0
3393,46,99,56,8,56,3,1
3394,72,49,57,37,50,2,0
3395,84,32,34,5,99,0,1
3396,87,12,87,34,95,5,0
3397,97,77,96,17,95,5,1
3398,85,96,15,18,50,0,1
3399,2,61,7,4,98,0,0
3400,75,92,92,24,74,0,1
3401,91,42,86,10,93,4,1
3402,29,48,44,9,53,2,0
3403,89,35,94,16,61,0,1
3404,20,9,39,35,98,5,1
3405,27,94,53,25,80,1,1
3406,89,5,13,30,100,1,0
3407,61,56,58,31,74,4,1
3408,32,0,93,20,88,2,0
3409,84,70,52,17,85,2,1
3410,34,57,26,17,91,2,0
3411,51,90,46,0,58,5,1
3412,33,20,79,13,98,5,1
3413,40,91,5,7,82,4,0
3414,50,79,54,1,50,2,0
3415,46,55,96,14,61,2,0
3416,81,86,43,33,97,0,0
3417,57,19,17,35,71,2,0
3418,74,53,15,0,84,5,1
3419,56,24,11,20,97,0,0
3420,22,27,19,0,67,0,1
3421,47,4,44,31,74,2,1
3422,21,20,63,19,65,1,0
3423,16,17,58,35,91,3,0
3424,68,46,92,38,55,5,1
3425,10,69,93,29,80,1,1
3426,93,56,89,6,98,2,1
3427,14,92,21,21,61,2,0
3428,90,18,96,9,52,1,1
3429,34,96,46,7,60,2,1
3430,32,64,28,26,83,5,0
3431,83,2,85,9,84,0,0
3432,15,41,44,13,78,4,0
3433,33,20,76,10,87,2,0
3434,65,98,8,5,77,2,1
3435,98,39,23,20,92,1,1
3436,39,66,14,32,55,0,0
3437,27,24,35,18,89,1,0
3438,46,54,12,38,93,5,0
3439,38,83,90,23,52,1,0
3440,69,51,43,17,82,2,0
3441,72,43,100,34,68,0,1
3442,19,97,70,36,60,5,1
3443,0,84,71,18,77,2,1
3444,71,55,100,23,51,5,1
3445,86,54,77,33,76,2,1
3446,62,86,75,21,92,2,0
3447,66,69,35,3,92,2,1
3448,3,76,60,9,89,4,1
3449,57,86,80,1,63,3,1
3450,24,72,39,7,54,0,0
3451,46,80,92,32,75,4,0
3452,37,65,26,37,77,3,0
3453,14,18,0,27,85,5,0
3454,62,82,33,9,59,3,1
3455,20,6,67,0,72,3,1
3456,98,62,87,33,83,4,1
3457,56,41,20,2,80,0,1
3458,52,41,32,8,56,1,0
3459,45,58,6,4,99,3,1
3460,13,19,64,9,71,1,1
3461,99,72,2,11,50,1,0
3462,75,16,50,17,79,2,0
3463,16,26,78,20,94,1,0
3464,38,46,94,20,81,5,1
3465,8,1,53,0,70,5,0
3466,98,62,79,2,75,2,1
3467,76,61,73,4,96,0,1
3468,78,99,92,24,54,0,0
3469,81,18,58,7,67,5,0
3470,96,16,5,16,55,2,1
3471,5,68,28,8,95,0,0
3472,90,38,16,31,54,3,0
3473,22,81,59,5,56,0,1
3474,58,70,21,39,72,2,0
3475,90,80,23,20,60,5,1
3476,97,38,80,6,100,3,0
3477,45,35,84,6,76,1,0
3478,37,39,50,38,95,1,0
3479,13,44,49,26,99,1,1
3480,99,3,10,7,53,5,1
3481,71,24,55,8,64,2,1
3482,61,68,70,27,64,1,1
3483,34,29,41,14,71,0,0
3484,18,75,38,1,78,1,0
3485,29,67,68,6,88,4,1
3486,77,87,47,17,81,5,0
3487,83,28,56,21,94,4,1
3488,24,72,20,9,54,1,0
3489,39,67,81,32,71,1,0
3490,87,50,98,6,87,4,1
3491,13,23,19,2,61,5,0
3492,25,13,14,13,73,5,0
3493,86,68,68,35,53,1,0
3494,21,17,76,12,66,5,0
3495,47,41,50,15,86,3,1
3496,82,56,75,15,72,5,1
3497,50,82,61,4,82,4,1
3498,2,11,84,24,68,2,0
3499,41,81,36,37,60,4,0
3500,18,16,5,37,74,0,0
3501,72,29,70,37,58,3,1
3502,27,87,25,38,86,2,0
3503,83,74,7,40,80,1,0
3504,44,98,72,25,85,0,1
3505,70,22,90,12,91,0,1
3506,77,80,3,25,68,3,1
3507,62,0,20,0,53,2,0
3508,72,78,30,7,83,0,0
3509,18,31,20,3,94,2,1
3510,46,8,24,20,51,2,0
3511,13,14,14,21,61,5,0
3512,37,27,34,36,65,0,0
3513,52,23,48,2,95,2,0
3514,60,59,42,18,97,3,0
3515,35,34,40,0,73,0,1
3516,39,85,36,28,65,3,0
3517,80,26,56,22,54,3,1
3518,29,82,41,32,59,2,0
3519,8,75,46,40,55,2,0
3520,63,19,91,22,90,5,0
3521,32,64,60,4,86,5,1
3522,51,84,13,6,64,0,0
3523,88,48,67,5,54,5,1
3524,13,0,52,21,72,1,0
3525,74,9,83,12,75,0,0
3526,52,46,33,11,67,3,1
3527,98,58,75,3,52,5,0
3528,58,95,96,7,65,5,1
3529,77,61,23,36,65,5,0
3530,93,85,19,30,95,2,0
3531,40,17,68,36,76,3,0
3532,67,45,29,25,88,5,0
3533,67,31,87,7,73,4,0
3534,91,26,6,39,74,4,1
3535,7,91,35,32,88,3,1
3536,1,17,37,28,58,5,0
3537,85,38,79,4,64,1,1
3538,40,48,51,27,84,1,0
3539,54,92,14,39,54,0,0
3540,15,81,45,16,60,0,0
3541,92,43,22,22,94,5,0
3542,61,71,11,8,95,0,0
3543,47,53,92,1,88,2,0
3544,29,94,43,31,93,1,0
3545,11,33,14,30,76,3,0
3546,34,70,92,6,81,5,1
3547,10,35,48,29,97,5,1
3548,63,17,20,2,61,4,0
3549,49,37,14,8,99,1,1
3550,84,58,13,9,74,1,1
3551,20,8,41,25,70,1,0
3552,68,72,79,0,63,0,0
3553,47,71,14,29,54,2,1
3554,19,50,62,37,83,3,1
3555,100,34,67,14,87,0,0
3556,66,81,26,24,93,2,0
3557,43,4,86,5,55,1,1
3558,32,13,92,17,74,2,0
3559,72,91,52,0,75,0,0
3560,60,29,51,2,58,1,0
3561,8,3,62,16,60,0,0
3562,67,38,72,7,56,3,0
3563,34,83,52,39,75,1,0
3564,80,63,56,16,52,2,1
3565,97,24,51,24,69,0,1
3566,87,27,42,40,91,4,0
3567,95,75,6,11,69,2,0
3568,64,65,41,28,50,2,0
3569,7,77,3,24,69,1,1
3570,44,21,68,35,63,5,0
3571,86,30,4,24,68,2,0
3572,46,22,74,28,99,0,0
3573,39,47,91,10,81,4,1
3574,75,19,79,3,67,3,0
3575,53,37,40,13,60,4,0
3576,75,54,93,37,55,0,0
3577,45,67,3,16,91,1,1
3578,46,78,1,1,77,0,0
3579,14,87,66,7,93,5,0
3580,18,88,20,35,88,5,1
3581,25,0,69,9,100,5,1
3582,51,6,42,6,100,2,1
3583,92,56,81,35,56,1,0
3584,21,94,68,15,59,5,1
3585,20,11,8,13,52,3,1
3586,50,4,83,15,100,3,0
3587,37,49,27,24,82,0,0
3588,19,41,25,40,89,5,1
3589,28,11,81,3,75,2,0
3590,50,17,82,28,62,3,0
3591,3,65,2,5,51,4,0
3592,54,73,72,0,98,1,1
3593,70,78,99,38,70,4,0
3594,91,93,94,0,57,3,1
3595,27,16,48,39,54,3,0
3596,3,67,16,2,62,0,1
3597,21,70,62,0,76,0,0
3598,75,61,54,0,70,5,1
3599,44,40,22,38,92,1,0
3600,66,94,33,20,81,5,1
3601,85,33,68,29,92,0,0
3602,65,69,14,31,89,2,0
3603,87,44,46,32,100,1,1
3604,33,57,2,21,98,2,0
3605,90,50,82,29,67,5,1
3606,54,33,27,3,68,0,0
3607,0,43,2,22,53,1,0
3608,71,14,3,24,97,5,0
3609,86,77,87,11,60,3,0
3610,37,69,30,16,59,5,0
3611,5,49,44,14,69,4,1
3612,85,100,58,9,94,3,1
3613,24,31,44,34,67,2,1
3614,81,66,74,28,89,3,0
3615,16,2,36,11,54,5,0
3616,60,85,64,0,65,3,1
3617,11,85,8,0,77,4,1
3618,5,73,16,9,71,5,0
3619,89,50,64,17,95,4,1
3620,26,66,2,1,74,3,1
3621,7,75,25,7,99,4,1
3622,82,92,52,21,82,3,1
3623,64,47,30,21,93,1,0
3624,56,16,25,25,92,3,0
3625,92,6,22,25,97,0,0
3626,98,12,29,8,67,4,0
3627,39,65,9,20,56,4,0
3628,13,3,71,30,58,2,0
3629,34,9,88,5,64,2,1
3630,47,87,63,13,63,0,0
3631,83,16,21,32,98,4,1
3632,55,51,14,6,92,4,1
3633,48,5,55,23,62,2,0
3634,12,82,73,8,71,2,1
3635,60,68,19,10,55,3,0
3636,48,95,46,22,98,5,0
3637,45,73,86,1,58,4,1
3638,61,8,52,14,68,4,1
3639,7,90,52,34,56,3,0
3640,42,76,0,35,57,4,1
3641,19,82,1,27,71,0,0
3642,96,20,57,38,75,2,0
3643,89,23,18,3,93,2,0
3644,38,3,61,9,64,5,0
3645,84,23,77,5,50,2,0
3646,48,58,71,29,72,1,0
3647,63,98,11,34,54,0,0
3648,61,2,25,9,90,0,0
3649,53,67,26,31,81,3,0
3650,8,100,28,2,79,1,0
3651,87,39,14,25,62,4,1
3652,36,47,45,14,75,5,1
3653,48,53,0,16,70,0,0
3654,40,34,59,26,98,1,0
3655,16,94,91,17,78,1,1
3656,87,55,56,18,71,0,0
3657,20,88,2,11,68,3,0
3658,50,39,17,23,75,1,0
3659,58,76,51,4,96,2,1
3660,38,67,59,23,54,1,0
3661,54,45,33,26,78,4,1
3662,40,77,95,29,71,0,1
3663,38,12,92,14,95,4,0
3664,12,26,88,37,53,3,1
3665,63,5,59,33,90,5,0
3666,10,16,25,26,96,2,1
3667,18,35,71,19,84,0,0
3668,10,98,18,40,52,1,0
3669,76,80,21,31,88,2,0
3670,45,1,92,3,65,1,0
3671,44,76,32,4,81,3,1
3672,0,51,37,7,79,5,0
3673,39,65,34,21,51,0,0
3674,18,51,66,6,66,3,1
3675,75,91,82,21,67,3,1
3676,71,42,9,29,70,5,0
3677,71,89,90,36,79,3,1
3678,60,21,14,15,57,3,0
3679,11,54,10,14,91,1,0
3680,60,66,89,4,54,4,1
3681,32,98,23,2,78,1,0
3682,44,59,76,22,85,5,1
3683,89,57,95,9,77,2,1
3684,91,11,100,4,61,5,1
3685,68,87,3,22,57,5,1
3686,7,68,12,14,67,5,0
3687,24,83,72,17,65,5,0
3688,90,38,56,24,95,3,0
3689,45,12,97,7,74,5,1
3690,86,40,36,30,99,2,0
3691,29,56,47,20,80,5,0
3692,46,52,70,1,61,1,0
3693,86,11,0,21,55,3,0
3694,48,12,59,7,92,1,0
3695,46,73,11,22,96,3,0
3696,83,96,20,31,54,1,0
3697,81,56,10,7,97,0,1
3698,17,39,43,3,80,4,1
3699,65,79,57,29,70,4,1
3700,67,44,43,18,87,3,0
3701,93,34,77,22,72,0,0
3702,32,2,97,17,56,2,0
3703,35,4,33,28,55,0,0
3704,81,89,24,22,52,3,0
3705,100,10,3,32,53,0,0
3706,18,70,63,17,80,2,1
3707,27,55,89,32,98,3,0
3708,39,9,15,6,65,4,1
3709,83,33,9,27,57,5,1
3710,96,66,65,0,76,0,1
3711,75,71,34,38,56,4,1
3712,14,30,82,33,92,4,1
3713,40,74,5,38,94,1,0
3714,38,70,18,18,100,2,1
3715,1,65,58,30,92,5,0
3716,62,69,52,12,72,0,1
3717,28,40,7,23,51,4,1
3718,73,62,77,4,54,4,1
3719,65,31,9,22,81,2,0
3720,50,19,66,18,73,5,0
3721,74,56,37,0,81,5,0
3722,76,97,28,32,81,4,0
3723,9,49,14,32,91,4,0
3724,13,79,86,31,63,4,0
3725,81,24,22,27,95,4,0
3726,50,11,81,36,59,1,1
3727,72,70,45,40,88,1,0
3728,38,38,82,11,75,5,1
3729,27,16,27,8,84,3,0
3730,2,44,25,10,77,0,0
3731,83,10,9,32,65,2,1
3732,69,69,46,18,62,3,1
3733,26,22,3,33,83,1,0
3734,1,90,54,6,84,1,0
3735,92,69,65,30,50,1,1
3736,37,37,66,1,97,3,1
3737,2,1,6,18,60,1,0
3738,15,85,54,37,56,3,0
3739,93,83,79,31,90,1,1
3740,39,88,30,9,51,4,1
3741,1,78,73,40,64,4,1
3742,80,92,18,7,60,0,1
3743,40,71,27,25,56,1,1
3744,11,36,80,29,65,0,0
3745,34,48,27,10,75,3,0
3746,64,51,18,40,68,0,0
3747,54,32,100,19,57,1,0
3748,44,21,86,19,90,3,1
3749,78,4,19,8,60,3,0
3750,89,17,12,7,61,4,0
3751,100,37,76,14,75,3,1
3752,84,36,42,33,63,3,0
3753,61,93,10,23,95,0,0
3754,48,94,47,32,78,5,0
3755,94,63,14,40,71,3,1
3756,24,9,16,40,62,2,0
3757,22,78,53,39,98,5,0
3758,23,41,49,26,94,4,0
3759,37,47,27,20,95,4,1
3760,27,43,82,4,52,3,0
3761,20,81,3,34,91,0,1
3762,53,86,21,20,80,5,1
3763,17,96,85,3,97,4,1
3764,35,15,100,15,72,4,0
3765,98,53,38,30,52,2,0
3766,44,34,33,25,79,3,0
3767,72,97,96,34,74,5,1
3768,52,27,43,5,51,4,0
3769,29,1,41,32,64,4,0
3770,59,93,39,20,60,4,1
3771,97,12,96,15,59,4,1
3772,31,40,11,38,95,0,0
3773,66,79,1,33,67,1,0
3774,66,58,27,14,78,2,0
3775,27,68,73,5,70,0,0
3776,43,91,85,1,68,2,1
3777,78,52,80,23,96,4,1
3778,40,44,89,27,63,2,1
3779,62,19,66,0,51,3,1
3780,22,23,70,0,52,3,1
3781,74,60,71,27,99,1,0
3782,47,90,83,35,85,1,0
3783,31,93,75,19,81,2,0
3784,56,57,98,7,51,0,0
3785,99,26,80,0,90,0,1
3786,32,25,91,25,72,4,1
3787,23,6,9,24,67,0,0
3788,38,41,85,9,89,1,0
3789,33,46,56,11,74,0,0
3790,55,52,96,40,64,4,1
3791,27,58,85,6,90,3,0
3792,36,37,36,11,63,0,1
3793,6,68,76,39,66,0,0
3794,67,86,90,16,78,1,0
3795,36,91,63,4,79,2,1
3796,55,97,78,13,100,3,0
3797,64,52,85,33,98,2,0
3798,64,14,93,16,58,4,0
3799,46,95,39,34,70,4,0
3800,19,25,100,0,71,2,1
3801,18,47,97,35,65,1,0
3802,28,94,59,14,96,5,1
3803,73,18,97,18,95,1,1
3804,59,8,47,4,87,5,1
3805,17,63,98,18,92,5,0
3806,91,92,18,38,54,1,1
3807,34,53,71,4,54,5,1
3808,42,50,32,11,95,5,1
3809,94,38,43,18,79,5,0
3810,90,3,91,11,79,3,0
3811,10,2,36,35,83,4,1
3812,48,63,88,11,72,5,0
3813,37,28,35,17,75,4,1
3814,63,10,80,33,67,4,0
3815,68,96,87,32,51,3,0
3816,7,57,20,17,56,4,0
3817,33,74,1,28,63,2,1
3818,47,26,30,4,70,0,0
3819,55,96,96,24,60,3,0
3820,75,20,29,23,61,0,0
3821,64,38,75,28,77,2,0
3822,30,94,43,37,76,1,1
3823,3,45,11,32,90,1,0
3824,49,65,50,9,99,5,1
3825,68,90,48,36,85,1,0
3826,29,35,23,32,53,3,0
3827,87,74,23,22,57,1,0
3828,58,81,59,10,79,3,1
3829,66,64,10,23,98,3,1
3830,74,62,12,23,69,0,1
3831,44,98,90,6,60,1,1
3832,3,34,71,20,72,4,0
3833,25,30,73,19,77,1,0
3834,26,27,71,9,96,1,0
3835,45,0,63,24,63,1,0
3836,63,24,19,35,84,5,0
3837,90,42,71,14,56,4,1
3838,50,83,72,39,83,4,1
3839,49,66,70,39,68,3,1
3840,5,62,77,5,80,4,0
3841,58,50,27,36,87,3,1
3842,14,1,1,1,51,0,0
3843,29,81,42,11,86,3,0
3844,41,63,7,3,78,1,0
3845,100,73,12,22,69,2,0
3846,36,68,84,12,57,2,0
3847,41,8,91,16,93,5,0
3848,100,1,34,30,97,1,0
3849,34,33,22,15,80,3,0
3850,86,59,45,40,63,1,0
3851,5,60,14,25,82,5,1
3852,67,30,1,27,77,4,0
3853,17,9,60,0,85,3,1
3854,72,75,75,11,93,1,1
3855,28,35,63,36,61,4,0
3856,76,84,51,19,87,5,1
3857,58,48,35,1,52,4,1
3858,46,69,66,35,77,3,0
3859,16,48,68,14,75,5,1
3860,95,2,66,37,56,5,0
3861,21,73,46,21,96,5,0
3862,67,4,82,31,99,0,0
3863,68,89,1,19,85,5,0
3864,36,60,43,35,81,0,1
3865,48,84,100,32,76,4,1
3866,12,89,63,14,81,0,0
3867,33,25,80,2,91,4,1
3868,85,71,77,28,60,0,0
3869,52,4,27,26,56,4,0
3870,86,14,90,4,77,4,0
3871,50,15,53,30,70,5,1
3872,2,0,73,21,82,5,0
3873,41,15,66,34,58,4,0
3874,97,36,35,6,90,5,1
3875,31,2,62,5,55,4,0
3876,50,51,24,25,50,5,1
3877,84,46,85,0,67,2,1
3878,45,94,47,18,74,0,0
3879,20,12,38,6,88,4,0
3880,43,79,46,35,76,1,0
3881,10,54,93,11,52,5,1
3882,67,20,20,19,66,5,0
3883,0,65,29,22,74,3,0
3884,91,53,91,24,78,1,1
3885,62,26,30,29,72,1,1
3886,23,37,25,28,78,2,0
3887,98,89,21,30,62,0,0
3888,12,57,20,17,93,2,0
3889,97,61,0,40,73,0,0
3890,10,45,36,18,64,4,0
3891,99,88,76,3,94,2,0
3892,50,10,84,0,91,3,0
3893,16,71,45,40,94,0,0
3894,98,7,8,14,70,2,0
3895,81,96,16,7,60,3,1
3896,85,70,46,14,59,1,0
3897,23,63,84,14,84,5,0
3898,18,20,94,38,100,4,0
3899,36,71,58,21,51,4,0
3900,84,62,53,17,78,1,0
3901,7,84,85,15,53,2,0
3902,27,63,11,1,68,5,0
3903,4,19,63,35,77,1,0
3904,16,7,5,19,91,3,1
3905,100,57,52,15,76,5,1
3906,35,45,15,2,95,0,0
3907,18,30,89,29,57,2,0
3908,63,92,4,1,72,5,0
3909,90,8,72,34,90,0,1
3910,97,14,45,25,82,1,0
3911,10,93,13,4,65,4,1
3912,53,25,43,1,75,5,1
3913,44,9,62,19,77,5,1
3914,46,28,93,33,76,0,1
3915,11,79,51,33,53,0,0
3916,20,35,25,19,66,4,1
3917,10,83,52,24,92,0,1
3918,91,36,28,19,59,0,1
3919,4,85,18,24,85,5,0
3920,80,70,46,13,68,4,0
3921,55,22,7,38,98,4,0
3922,19,40,22,11,50,5,0
3923,40,92,34,4,51,1,1
3924,45,79,94,1,78,1,0
3925,11,27,52,15,70,5,0
3926,69,47,98,29,57,0,1
3927,16,37,95,37,53,2,0
3928,18,30,57,23,95,1,0
3929,25,13,4,29,56,1,0
3930,47,96,15,36,92,5,0
3931,51,72,16,38,94,5,0
3932,95,90,31,10,94,2,1
3933,69,87,95,13,66,2,1
3934,54,76,51,22,59,4,0
3935,99,89,19,15,64,5,0
3936,74,28,65,20,96,1,0
3937,32,50,83,3,71,3,1
3938,61,48,81,32,65,3,0
3939,87,42,0,13,87,0,0
3940,22,91,57,18,91,1,1
3941,14,91,92,4,61,3,1
3942,26,71,92,35,63,1,0
3943,74,86,82,30,82,5,1
3944,63,92,43,17,54,1,0
3945,80,4,5,30,89,3,1
3946,50,41,49,29,95,1,0
3947,52,6,71,20,87,2,1
3948,77,41,87,29,70,0,0
3949,90,35,19,40,96,4,1
3950,81,26,13,3,67,3,1
3951,91,57,4,4,56,5,1
3952,50,45,40,40,97,4,0
3953,46,65,39,9,80,0,0
3954,3,24,33,26,100,2,0
3955,6,72,79,15,72,2,0
3956,34,26,44,29,69,2,0
3957,47,0,70,12,50,2,0
3958,72,86,79,35,63,3,0
3959,71,73,70,20,75,3,1
3960,44,41,26,39,64,1,0
3961,80,51,77,14,90,5,0
3962,80,24,77,19,77,1,0
3963,96,53,43,19,83,5,0
3964,95,66,32,4,67,0,0
3965,71,5,32,31,62,1,0
3966,18,57,43,5,95,0,1
3967,62,69,19,29,74,0,0
3968,37,52,35,25,97,0,0
3969,66,65,6,36,92,2,0
3970,58,57,31,12,81,4,0
3971,68,81,66,28,69,4,1
3972,12,86,38,4,71,3,1
3973,46,1,92,24,57,0,0
3974,60,75,23,12,69,2,0
3975,30,21,85,23,64,1,0
3976,79,36,69,30,62,1,0
3977,95,19,87,19,65,3,1
3978,21,23,86,7,74,3,0
3979,92,83,53,8,92,0,0
3980,85,64,37,20,89,0,0
3981,42,64,73,19,62,1,1
3982,66,80,79,14,77,1,1
3983,53,0,74,25,86,1,0
3984,9,93,31,10,89,1,1
3985,41,2,44,36,82,4,0
3986,63,45,60,40,85,0,1
3987,20,54,69,10,80,0,0
3988,79,74,87,26,87,1,0
3989,75,87,96,29,58,2,1
3990,65,85,52,18,75,1,0
3991,40,63,50,33,67,5,1
3992,23,44,75,37,52,3,0
3993,34,25,55,22,81,5,1
3994,55,76,26,0,62,2,1
3995,29,64,37,2,96,3,0
3996,56,23,61,2,70,2,0
3997,93,73,17,27,62,3,1
3998,46,34,63,13,92,1,0
3999,34,23,76,29,98,1,0
4000,18,27,29,4,76,2,0
4001,7,99,48,14,86,3,1
4002,25,79,40,37,66,4,0
4003,70,15,12,13,77,2,0
4004,29,58,33,13,50,2,0
4005,6,80,99,7,89,5,1
4006,66,53,93,7,62,0,1
4007,64,78,24,18,85,2,1
4008,35,15,65,31,91,4,1
4009,24,14,99,30,75,1,1
4010,36,97,17,28,68,3,0
4011,0,10,4,40,70,0,0
4012,14,64,18,10,62,3,0
4013,36,78,41,12,67,1,0
4014,12,89,17,26,100,2,0
4015,7,67,31,18,76,5,0
4016,4,42,20,25,95,4,0
4017,59,68,9,36,79,0,0
4018,72,98,36,8,67,4,1
4019,0,12,48,27,95,4,0
4020,35,9,85,31,80,4,0
4021,34,74,12,2,77,4,0
4022,65,81,54,31,98,1,1
4023,62,97,16,4,69,4,0
4024,22,40,8,7,83,5,0
4025,8,49,87,13,93,4,1
4026,33,86,43,2,85,1,0
4027,45,70,77,23,87,3,0
4028,77,58,45,12,88,1,0
4029,3,38,7,28,63,5,0
4030,29,2,36,7,80,5,1
4031,94,75,18,30,93,2,1
4032,74,6,62,25,76,1,0
4033,98,48,91,17,81,3,0
4034,71,25,45,17,55,2,0
4035,2,32,93,6,86,2,1
4036,13,100,70,37,68,0,0
4037,59,47,25,15,55,4,0
4038,76,78,45,32,100,2,0
4039,44,1,45,2,59,2,1
4040,95,70,74,37,83,5,1
4041,33,31,13,3,94,3,1
4042,44,3,84,35,55,2,0
4043,60,19,62,3,55,3,1
4044,82,35,71,8,62,4,0
4045,15,31,2,39,66,5,0
4046,65,27,27,16,72,0,0
4047,39,76,28,16,58,0,0
4048,16,0,86,32,76,4,0
4049,33,59,17,19,91,4,0
4050,15,55,34,13,54,5,0
4051,59,34,76,21,79,5,1
4052,65,29,75,26,78,1,1
4053,65,53,46,2,71,2,0
4054,89,35,4,23,65,2,0
4055,12,54,74,29,63,2,1
4056,55,88,58,7,74,3,1
4057,30,79,74,21,84,1,0
4058,33,57,58,24,94,2,1
4059,38,82,46,9,73,3,0
4060,66,64,94,28,53,3,1
4061,7,68,94,39,87,0,0
4062,86,50,12,0,88,3,0
4063,77,21,77,20,97,4,1
4064,54,87,88,38,74,5,0
4065,26,100,32,23,64,3,0
4066,92,52,96,8,92,4,0
4067,52,99,61,25,87,4,1
4068,38,35,78,8,99,0,0
4069,64,67,15,19,59,0,0
4070,16,35,43,34,96,3,0
4071,29,51,57,35,74,0,0
4072,52,52,5,35,53,0,1
4073,12,81,88,8,50,5,1
4074,20,49,14,21,76,2,0
4075,18,79,3,0,87,3,1
4076,52,40,55,4,90,3,0
4077,18,17,63,8,95,3,0
4078,56,21,67,36,75,0,0
4079,24,65,93,37,59,5,0
4080,85,20,33,18,85,0,0
4081,30,99,90,7,58,4,1
4082,80,43,94,31,73,1,1
4083,54,46,55,12,73,1,1
4084,22,38,31,19,86,1,1
4085,31,28,8,35,55,2,0
4086,61,53,62,36,79,0,0
4087,73,89,71,29,82,4,1
4088,9,84,77,9,57,4,1
4089,99,16,32,30,76,1,1
4090,71,79,86,24,75,5,0
4091,53,59,20,28,54,2,1
4092,51,30,54,23,96,2,0
4093,19,72,75,38,57,1,0
4094,31,94,56,20,54,1,0
4095,13,77,1,40,98,0,0
4096,49,48,12,8,71,5,0
4097,27,100,3,1,54,2,1
4098,52,1,83,3,75,4,0
4099,23,47,49,7,100,1,0
4100,78,13,47,31,82,0,0
4101,21,58,77,13,53,4,0
4102,29,96,29,12,97,2,0
4103,62,98,28,20,78,1,0
4104,3,57,7,23,99,5,1
4105,76,57,11,17,75,1,0
4106,58,50,40,39,70,5,1
4107,86,83,25,25,52,0,0
4108,7,1,49,31,71,0,0
4109,81,40,1,32,71,2,0
4110,11,82,54,30,89,5,1
4111,30,100,55,17,56,1,0
4112,77,81,13,34,55,0,0
4113,33,15,5,11,98,1,0
4114,81,3,94,24,77,2,0
4115,97,11,80,30,87,5,0
4116,74,28,88,9,99,1,0
4117,75,6,60,33,68,4,1
4118,48,13,95,2,50,1,0
4119,78,11,11,38,63,3,0
4120,56,98,12,7,97,3,1
4121,94,4,18,31,95,2,0
4122,92,80,43,28,96,2,1
4123,25,31,88,21,92,2,0
4124,17,73,94,19,84,4,0
4125,95,42,58,5,99,5,1
4126,85,80,36,28,52,4,0
4127,37,68,24,16,78,1,0
4128,80,44,15,30,82,0,0
4129,86,8,37,33,56,5,0
4130,87,48,42,37,74,3,1
4131,49,32,86,36,89,3,0
4132,7,99,13,3,81,3,1
4133,40,99,5,1,77,1,0
4134,5,17,88,11,65,1,1
4135,68,8,22,34,78,2,1
4136,43,61,59,5,55,0,0
4137,63,56,11,7,82,2,0
4138,28,28,12,20,56,1,0
4139,27,77,99,34,95,4,1
4140,10,24,97,14,53,2,0
4141,64,14,5,6,63,5,0
4142,18,5,62,14,87,1,1
4143,8,41,37,5,62,1,0
4144,26,28,49,16,92,4,1
4145,33,78,51,3,61,4,1
4146,43,92,39,21,80,4,0
4147,67,3,7,31,68,0,0
4148,99,81,60,21,70,5,0
4149,81,56,7,26,65,1,0
4150,14,48,96,14,69,4,1
4151,50,43,33,21,56,0,0
4152,12,79,78,27,54,3,0
4153,82,74,99,37,75,5,1
4154,48,13,59,8,68,3,0
