Student_ID,Time_Spent_On_App,Past_Grades,attendance_rate,time_spent_on_quiz,question_attemted,pass_fail,topic_difficulty,future_score
350,7.425829560373085,4,89,3.4378064026729223,28,Fail,High,63.950610772290894
351,5.150384048644953,97,90,3.4302270150245366,49,Pass,Low,96.20232828271452
352,2.121292412915995,36,76,1.9606332413921002,40,Fail,High,74.28125714572678
353,8.683539880421801,6,100,4.0997088212593775,29,Fail,High,63.880193673795034
354,5.104401483782781,83,82,1.0001780731811922,36,Pass,Low,105.44126148823571
355,7.97274920288508,77,55,0.6050376332045487,35,Pass,Low,93.00427285695507
356,2.9392724246990563,69,72,2.790541038768999,21,Pass,Low,91.83158429729951
357,7.145482431837137,2,67,2.4768938606086612,32,Fail,High,50.28750484861007
358,0.10061009298563461,78,86,1.2438525793546602,37,Pass,Low,97.41385944651203
359,9.327223482296672,34,87,4.8960009108002405,6,Fail,High,70.30512931709508
360,7.90428437916264,86,59,2.042843102222674,7,Pass,Low,102.34054392389129
361,3.244303162499933,1,98,1.5929046088819565,47,Fail,High,67.62204056624245
362,0.6220644392081043,67,54,2.657958163174187,1,Pass,Low,92.52960062768005
363,2.2909272719228624,70,54,3.614965104776915,21,Pass,Low,92.95316422750108
364,3.084477795132904,45,83,2.264886270464622,16,Pass,Medium,79.29133199520658
365,1.4807801097507078,44,83,0.3212059770252623,28,Pass,Medium,81.51177613834584
366,0.5563513716553481,29,63,2.0182137496254,46,Fail,High,73.02043793405471
367,6.421339528514954,62,83,0.4412852875817713,39,Pass,Low,87.99182985059538
368,4.318613587187549,94,80,3.2264968030595687,24,Pass,Low,104.29578833715242
369,9.35593518966081,99,54,1.6070780500375892,23,Pass,Low,96.6490073008301
370,7.629382581452035,9,77,4.80156661137288,36,Fail,High,57.74430422894534
371,0.4020779340814129,91,51,4.20444815515271,13,Pass,Low,93.6874341614349
372,6.8421769213234995,21,95,1.9145579004319964,39,Fail,High,64.57195115061775
373,2.7753127201679484,4,90,3.1774786427061903,25,Fail,High,60.87786120704981
374,1.1266474251501124,51,100,0.6068432150216346,26,Pass,Medium,82.41985938368471
375,7.174194229711709,64,89,3.9928862241734664,20,Pass,Low,81.00914949329228
376,0.06960907672878491,90,65,1.2394509468754256,46,Pass,Low,96.22031077705721
377,8.919198726691565,50,99,4.658962736457062,22,Pass,Medium,88.16189939098375
378,7.932018782559941,61,50,2.1664922246775293,10,Pass,Low,87.48895353160785
379,4.948308863904303,93,62,1.8320219404696059,41,Pass,Low,96.63602335870931
380,0.8797440775641274,17,100,3.5606179549866757,2,Fail,High,63.6806364317341
381,9.869022930015824,39,83,4.832267378264615,39,Fail,High,79.61486346339021
382,1.8240977772047395,6,61,3.0075943185778375,26,Fail,High,67.98228326798511
383,3.9732134621149795,64,54,2.10733735060258,15,Pass,Low,84.3417587779082
384,6.185749178213394,69,94,1.517063109724025,16,Pass,Low,82.18834474142032
385,7.871058988987659,71,73,2.688942718947913,32,Pass,Low,83.79300547650813
386,9.683312423848198,25,73,1.4519751719919411,23,Fail,High,72.52781760924152
387,1.2568127828359488,90,51,0.43599371726179725,6,Pass,Low,101.0298749002523
388,5.1215883406479135,72,88,1.6576225453871518,31,Pass,Low,92.38844473332782
389,3.6817258191027236,14,89,0.11312240098018067,0,Fail,High,69.95739206772795
390,0.8371325895764548,71,55,0.005811513996491491,31,Pass,Low,90.63856020044221
391,0.6168793556725505,50,75,3.4575671131174035,26,Pass,Medium,77.39615649865866
392,5.520816418118243,96,53,0.28122077989077954,48,Pass,Low,96.24801338074423
393,2.0404669895337655,73,93,3.822160639121947,49,Pass,Low,87.23610871521785
394,0.8248122893597787,97,55,1.779710260338827,11,Pass,Low,104.66834356894907
395,4.534068679543088,96,89,3.155925408423917,33,Pass,Low,99.16080724819714
396,3.190886561434355,33,54,1.8057028297514566,26,Fail,High,75.23629449258993
397,5.790265038486963,51,95,1.719390858610221,14,Pass,Medium,81.25465462486973
398,2.102405378959605,30,56,4.502256680147058,12,Fail,High,74.01239704548486
399,9.529116331621989,54,55,3.921000105008041,40,Pass,Medium,85.24621884302546
400,6.457054458840447,32,59,2.0882664978702166,8,Fail,High,67.95113356134429
401,7.8050219091526625,77,98,3.957117336585654,27,Pass,Low,86.91552539810176
402,2.5824709649368294,20,61,2.616341769511625,48,Fail,High,62.15285954549899
403,3.090688229546278,79,97,0.5620013406348229,35,Pass,Low,92.87740319321443
404,8.466163118691309,98,65,4.071074513038652,8,Pass,Low,90.86654504524002
405,7.938785505158243,26,69,0.9165249433812228,13,Fail,High,70.31643521624271
406,7.086741383784272,68,84,3.9700497324935573,42,Pass,Low,84.23408884850808
407,5.869325535043659,74,57,0.2618344782508719,24,Pass,Low,96.9701294537245
408,8.169129624372806,13,69,1.2102645443162836,44,Fail,High,63.81045655274148
409,4.13747100557177,56,81,0.16452876881670297,10,Pass,Medium,76.41305923091483
410,7.020046777981234,56,71,1.6511753757913445,8,Pass,Medium,80.6759311585414
411,6.302281864161215,80,88,1.1210175388469894,37,Pass,Low,86.36246103923037
412,3.9450501233706783,86,72,4.121534518332802,2,Pass,Low,96.0674169734764
413,1.8305692245980376,48,89,1.4783588006826565,15,Pass,Medium,86.4141089214926
414,0.7647804371254674,59,70,3.358421441615891,39,Pass,Medium,81.14850457111424
415,9.045540710278898,89,72,4.5647277594284414,15,Pass,Low,89.49861882213673
416,6.381151495578004,69,52,4.706032848261809,6,Pass,Low,80.10389849797497
417,4.969159630297893,35,94,1.469519664832895,46,Fail,High,75.5397821491512
418,2.7162843906875764,81,86,2.5797887995293567,7,Pass,Low,95.75382027344858
419,2.64057718039557,48,55,0.396245448476385,39,Pass,Medium,88.92787146246103
420,8.936871336468045,47,92,0.5397048546218397,17,Pass,Medium,76.83891368892021
421,8.293827631772007,20,74,1.7449552548207858,20,Fail,High,69.76951528900389
422,6.472986567739708,41,57,2.148090976696105,31,Pass,Medium,74.00815361623097
423,6.777935128397418,85,93,0.286635160238945,14,Pass,Low,86.81386681064937
424,7.7402338233439325,17,55,1.7141190511077264,11,Fail,High,68.85297817838946
425,3.2898874746122453,81,98,1.1400823882742732,27,Pass,Low,82.2767911938619
426,5.349512222674728,73,100,4.1161403521969655,20,Pass,Low,76.56972589434578
427,2.298158355097375,38,56,3.764578849940353,5,Fail,High,78.10622278765791
428,9.33478117616817,84,100,0.11391987457386121,11,Pass,Low,87.23057067434655
429,1.9388913731707114,17,57,4.782847882943665,47,Fail,High,69.12270168535832
430,4.193596514062491,18,62,0.9111335434278872,6,Fail,High,59.645661430437386
431,8.423469645242426,62,72,4.405910031180197,15,Pass,Low,81.47934304998249
432,8.274543444842635,11,54,4.373810828734827,14,Fail,High,67.56500072749154
433,5.36967048667111,2,99,3.331013126588078,3,Fail,High,57.1881697317618
434,4.691162443922875,31,95,1.505156353594575,49,Fail,High,71.04236176753587
435,6.006520566645895,35,83,0.8312935575612618,29,Fail,High,76.93820281755629
436,3.3325023648191965,0,71,3.0166150352420296,46,Fail,High,54.84171258629128
437,6.833814090209246,1,62,3.2969371930845153,40,Fail,High,59.502996150493715
438,5.272361375823108,80,52,1.6233138674540397,0,Pass,Low,101.82210873699535
439,2.6417917953539116,37,60,0.1118046777370485,29,Fail,High,80.02593423913166
440,2.0515554130391465,88,97,1.2396545489424615,17,Pass,Low,88.64555528330881
441,1.745948179255874,5,82,0.15435982118660319,3,Fail,High,61.1634625207078
442,4.699430705972924,37,62,1.5240540189029195,20,Fail,High,81.00216528349884
443,6.9092681160483895,97,79,3.758322765408928,47,Pass,Low,105.94432714389224
444,9.435169683558392,71,91,3.4227532398530833,25,Pass,Low,88.76194841191918
445,4.493938649957335,14,76,0.26503063927711734,24,Fail,High,66.64434915248935
446,2.3462212488159295,0,64,3.5284854044675145,26,Fail,High,57.39889179426017
447,2.279326504086303,60,55,0.3755053162456429,27,Pass,Low,87.73355740695096
448,2.9414206191585315,15,72,1.4138362751707778,41,Fail,High,70.84445807792244
449,0.14606016615305029,65,80,1.483140656148112,34,Pass,Low,81.87872357754829
450,5.356394885822859,88,72,0.17391092717994439,22,Pass,Low,100.19785903634428
451,2.1079829119388958,65,71,1.7676139473623842,23,Pass,Low,88.68510444116646
452,7.560576149152403,21,89,3.5903581037749284,22,Fail,High,70.6225567861393
453,2.029298565810339,54,62,4.7352205239872776,11,Pass,Medium,80.23329561309463
454,3.440962299108825,100,58,0.5845110204685094,41,Pass,Low,103.4603423717597
455,5.7690733612822225,35,52,4.058812235672303,13,Fail,High,73.96095843197318
456,7.620784959038116,47,93,1.0179560915217305,27,Pass,Medium,78.92799264357294
457,0.734810404544437,92,96,4.587870659058121,48,Pass,Low,94.72845112712561
458,7.460124273077958,20,100,3.775381192408169,9,Fail,High,68.9287576270023
459,0.29590856164230517,43,52,3.6354173482631813,38,Pass,Medium,80.00394248258107
460,1.612297666706456,73,99,1.874679883835344,1,Pass,Low,93.6634716015783
461,8.641586469583629,52,59,2.1560748667892478,46,Pass,Medium,80.18991261500153
462,0.004446625829337414,92,55,4.598834167876916,38,Pass,Low,96.80203098088005
463,7.090897839426628,22,87,3.190600994123277,24,Fail,High,61.94699337635178
464,0.8848531316205777,32,50,3.141363708172573,47,Fail,High,76.2557980533094
465,2.156941276508819,30,69,0.5287759769702749,13,Fail,High,71.40569505264732
466,0.9926140397312022,46,55,2.8047608207994186,30,Pass,Medium,77.69044422359718
467,7.712612525661822,92,89,1.936504047635298,8,Pass,Low,102.80069571134557
468,4.267643831572382,30,60,0.05496389298561555,33,Fail,High,74.545094482828
469,0.035943247803509326,65,51,0.8384142039430359,18,Pass,Low,77.17036607207355
470,3.275910825693934,43,93,4.110782087708833,14,Pass,Medium,79.81972549034072
471,9.121608522031197,73,62,2.529896121779862,48,Pass,Low,91.82835365045464
472,5.098077112833511,16,57,0.6118448024633505,27,Fail,High,56.97370654185382
473,9.335919421001051,44,57,4.0827055470266,13,Pass,Medium,79.55174313679865
474,7.039273684096448,85,58,3.9485578486295116,30,Pass,Low,92.10533288433905
475,2.0892765477139177,18,96,3.860450697264139,46,Fail,High,53.55362243800163
476,9.975960267990517,38,68,0.1265474635715369,6,Fail,High,69.92058884089268
477,0.724459693502979,17,72,0.0798643497646162,9,Fail,High,62.981334240064925
478,7.026714786125597,11,53,0.36754745882350115,6,Fail,High,66.61136045897501
479,5.937296532180594,25,76,0.8584204153044084,24,Fail,High,79.66529844657634
480,7.629098008410741,49,58,0.6818490263983218,14,Pass,Medium,77.68269682019482
481,8.672316419646734,74,99,3.0411380115702267,39,Pass,Low,92.50859025122557
482,6.10280094025716,8,53,0.580909889218636,18,Fail,High,65.90700923217318
483,3.6762513404787587,1,87,0.9805328630231547,7,Fail,High,57.30409661684662
484,0.8528139844383287,71,78,0.8474328605865511,9,Pass,Low,98.85297169614167
485,5.394551675304433,94,98,1.3861890064025566,33,Pass,Low,97.44699225100095
486,2.2990982454757622,24,67,4.406181085498174,22,Fail,High,60.11033495307945
487,8.39345090501573,84,86,2.4928818780782254,10,Pass,Low,83.67695526781986
488,6.695465980565688,18,99,2.5357832330976313,4,Fail,High,71.0368390977182
489,2.2062549262269626,94,79,1.7633680144899244,12,Pass,Low,96.92215068417222
490,7.158634431114683,64,69,0.9957917821251666,42,Pass,Low,81.66405494900987
491,1.5862278568582233,73,83,2.9951566067733078,43,Pass,Low,89.98503022332973
492,1.1386415379612969,1,77,1.4202587975635006,4,Fail,High,67.47310183444468
493,4.895267189864846,51,56,0.8479643883239207,24,Pass,Medium,89.66332714702484
494,8.018590686691134,1,97,4.821565578761494,37,Fail,High,67.4822347866575
495,0.24672226291536759,100,86,3.515933075729734,20,Pass,Low,101.89900887764371
496,9.898836597631268,60,85,3.137567754173798,45,Pass,Low,75.27670014495429
497,1.4538599368400795,62,74,1.9854581342472422,23,Pass,Low,86.52149956992992
498,3.413183045382607,66,56,0.2578091058708126,48,Pass,Low,79.66379903272266
499,8.894236792632878,67,65,0.724556606208766,21,Pass,Low,87.22170010612862
500,4.2478216237398625,83,88,1.928780241855554,33,Pass,Low,91.45955985359456
501,3.793553603230151,59,85,4.07757080932917,26,Pass,Medium,85.5264813792289
502,4.764928443052892,37,92,4.314613739597206,4,Fail,High,78.90139582593578
503,4.826134320349272,93,71,1.6909289608523763,33,Pass,Low,101.07938115808982
504,3.135634033922842,26,76,2.1830884139232296,13,Fail,High,70.42038313197715
505,4.027707357530682,51,73,1.0699859996162315,39,Pass,Medium,85.77564598781336
506,4.831560847063679,62,50,1.093377098071422,21,Pass,Low,80.84345386815093
507,2.545875629660259,83,83,4.801163952019346,12,Pass,Low,92.3905900047697
508,7.564900043737685,65,55,4.395265948877862,24,Pass,Low,78.44942469930479
509,0.6306157232410492,8,71,2.7176801291109474,26,Fail,High,63.40448821146123
510,0.25340909012120605,14,98,0.2617797315252274,37,Fail,High,63.63381944646352
511,7.805186025477342,51,89,3.005370980899743,34,Pass,Medium,77.1615354352018
512,9.731778149242587,19,78,3.805357437326975,42,Fail,High,67.13951524351505
513,4.44320167486077,90,53,2.229460939729605,3,Pass,Low,95.24493981712516
514,1.6937308708992005,15,97,2.5531316445549623,26,Fail,High,63.271941783729375
515,2.12484403280511,13,75,3.732495921623819,7,Fail,High,66.58797662754175
516,5.672126157866395,21,62,4.263842928879184,10,Fail,High,66.88211168757753
517,7.806211292429434,34,85,2.054262519857975,19,Fail,High,63.85587831976066
518,9.07770307892927,56,61,3.678932002887013,45,Pass,Medium,79.63736424385843
519,5.4758497801022985,18,77,4.582333140401463,26,Fail,High,67.31341268628223
520,6.405421263714862,35,65,0.5818233811460638,38,Fail,High,74.34289696386952
521,9.591619714438067,87,51,4.41059679918658,31,Pass,Low,92.04223543188286
522,3.0325076065527625,90,59,0.6233194140058246,39,Pass,Low,97.54824242139121
523,3.910594915316352,100,82,2.908234872719133,47,Pass,Low,100.14780083963178
524,7.435902782513155,7,88,4.292525932987143,4,Fail,High,62.88556498559999
525,9.361564409940854,43,83,2.208127969952014,31,Pass,Medium,76.00750206969332
526,0.7389648020268313,37,71,2.99136736560796,10,Fail,High,72.470751241674
527,8.180834483109557,77,62,3.022312621205257,20,Pass,Low,88.26714699922314
528,0.7525055980207462,72,83,4.176636179303108,38,Pass,Low,85.13349757764549
529,6.071485302778749,22,72,3.884212270960297,12,Fail,High,67.9348980175204
530,8.125382107707463,31,64,4.355931039201692,46,Fail,High,77.8486658847232
531,4.679610597767775,5,67,3.5095658049790988,15,Fail,High,68.7747593238519
532,1.7457061607712243,83,68,4.7317414061369325,7,Pass,Low,91.72445227852799
533,2.606781207752391,64,59,1.298278970290948,34,Pass,Low,79.63800525235462
534,6.714090194279923,95,64,0.5697453318889661,39,Pass,Low,98.13085662699335
535,2.7170557967960463,11,72,0.30773149664819865,22,Fail,High,65.10863777462298
536,5.970942283144186,67,55,2.2869857734494543,17,Pass,Low,79.3123721633607
537,3.654550969275987,61,78,1.5196639329481192,16,Pass,Low,86.37842186557025
538,7.880724220846575,7,99,3.3609491111043432,37,Fail,High,63.07030889757267
539,1.576381310552989,12,66,3.883873136992721,29,Fail,High,58.323413609359676
540,4.265289878052078,94,90,0.11533457292445037,38,Pass,Low,95.76608291573493
541,2.352774091691882,11,76,2.860534204219894,3,Fail,High,66.88692220208273
542,9.54269383292797,89,80,2.9555964127539616,6,Pass,Low,93.27356262078791
543,4.507170276610086,76,67,4.326191218684335,31,Pass,Low,93.00533391188344
544,6.599745223972939,48,69,2.1513239401848896,32,Pass,Medium,76.2737483789035
545,4.316266426926342,78,73,0.18118198590606593,45,Pass,Low,93.62384464156347
546,3.009076184383539,23,65,4.700978671503096,41,Fail,High,69.64996945445411
547,5.237375255308563,43,53,4.367427705985913,15,Pass,Medium,68.44570183524294
548,6.503978930956681,90,63,4.166002227196625,43,Pass,Low,96.47016959297545
549,7.195308732479496,10,84,2.5239359151984204,46,Fail,High,55.584755112405254
550,0.7487715888071211,81,100,3.982974884477497,43,Pass,Low,91.844658559029
551,0.011369508719982768,88,57,3.3542574858659187,23,Pass,Low,98.54893146678482
552,4.336514006005837,15,57,1.143200260457669,17,Fail,High,60.78493366442082
553,6.008456138865077,52,99,1.6798675600883084,16,Pass,Medium,79.90078783821765
554,8.236988686287663,72,58,4.219483874438643,49,Pass,Low,98.53944353690166
555,0.1497514545310119,18,62,2.7769985431044013,5,Fail,High,60.555239552224194
556,1.7339841342338969,61,67,0.8972019872878034,6,Pass,Low,87.8481375042464
557,6.983653034883276,5,52,2.921912251905991,29,Fail,High,50.48864456037498
558,4.191936347561231,61,93,0.13197937629564616,26,Pass,Low,82.59499263555675
559,3.834816508969987,45,84,1.5126062900854798,14,Pass,Medium,73.10044038116018
560,6.418131677547615,39,94,2.3770834018422526,12,Fail,High,68.59915672280314
561,3.3572536945731746,65,73,3.942987058529488,49,Pass,Low,85.72281372337181
562,3.429073785934713,51,99,1.7694869242068278,46,Pass,Medium,87.14072823511724
563,1.2510852606774792,55,74,0.8586211464878535,35,Pass,Medium,80.15726603785603
564,6.677432431876041,43,94,4.235402231478329,35,Pass,Medium,76.89716660870778
565,3.206464009569918,56,74,3.0565526795844433,23,Pass,Medium,77.54541265073352
566,4.820012085109296,5,79,4.326678363550766,15,Fail,High,62.66141147460062
567,8.871854107442239,88,53,1.3937718942252753,10,Pass,Low,93.71628942461703
568,0.5426003651508005,100,68,4.560752254996408,42,Pass,Low,97.1898798663652
569,9.84991379473325,31,60,3.5138547214021107,40,Fail,High,71.68580635538711
570,9.981781642741844,6,72,0.4642910918937182,27,Fail,High,61.52241684370393
571,9.316615646722726,12,97,3.864083866429606,49,Fail,High,71.13149257113206
572,2.9111384503435813,9,54,1.0870055383602835,30,Fail,High,63.16680443641764
573,6.248584651705578,10,94,3.6532701031318364,18,Fail,High,60.76296506446669
