,Student_ID,Time_Spent_On_App,Past_Grades,attendance_rate,time_spent_on_quiz,question_attemted,pass_fail,topic_difficulty,future_score,inactivity_score,poor_performance_score,inconsistent_engagement_score,study_hours_per_week,previous_failures,dropout
257,258,8.022971397715303,91,54,3.6625977307485296,9,Pass,Low,96.21530040993864,96,80,6,21,1,0
258,259,2.873052122994567,93,89,2.423922441902135,35,Pass,Low,91.5436478965652,72,98,80,20,2,0
259,260,4.560388266582746,17,55,3.825098378699821,14,Fail,High,64.10067771475346,58,100,92,35,3,1
260,261,6.920784642180729,72,57,2.393353307956118,45,Pass,Low,92.90401530021768,69,82,93,1,4,1
261,262,1.9587081856288469,35,92,3.056738495451499,13,Fail,High,73.14916521877603,79,63,70,29,0,0
262,263,6.334243371737013,85,68,4.415685314935543,43,Pass,Low,96.5604513159644,92,43,96,26,2,1
263,264,0.528785605103157,87,58,0.1868794118418293,47,Pass,Low,98.91099364001406,2,28,70,6,5,1
264,265,6.148399202717961,33,90,1.3267543401833095,16,Fail,High,71.1079915306193,19,58,23,19,2,0
265,266,3.4139465622864007,64,85,1.6460621228798082,27,Pass,Low,77.4892103178433,58,70,10,30,1,0
266,267,2.638439869807402,46,85,1.3004642532915738,0,Pass,Medium,80.34669302944275,35,91,72,22,4,0
267,268,5.507159653694659,97,100,3.274605626902274,9,Pass,Low,102.04649896053216,18,8,11,12,0,0
268,269,1.953165299837638,8,88,0.974553234119248,20,Fail,High,56.3947530203182,89,91,34,16,3,1
269,270,1.8372246787018889,76,100,4.093446073884065,23,Pass,Low,91.863629998168,66,5,62,3,1,0
270,271,1.8212370339244888,76,98,4.319211736831134,10,Pass,Low,97.2975333000222,18,28,67,13,0,0
271,272,3.0568148657715466,40,55,4.57159276385757,19,Fail,Medium,75.62072169390063,19,57,99,19,5,0
272,273,5.79088816534064,87,52,4.47565124500304,12,Pass,Low,91.73991963146165,95,16,91,12,0,0
273,274,4.622381178854837,95,73,2.3694854631411904,0,Pass,Low,92.99418391934437,70,15,56,2,2,0
274,275,4.854014229363251,17,94,2.7915890207217497,16,Fail,High,65.09599843492579,51,86,12,25,4,0
275,276,5.073056054583144,57,62,4.166647789679507,5,Pass,Medium,88.41120073977831,32,94,22,25,3,0
276,277,5.325008875126015,16,97,3.059816659082265,39,Fail,High,65.17469275547865,39,2,82,17,4,1
277,278,9.744248149326902,39,79,3.1328690207048817,2,Fail,High,72.89881888807054,38,20,100,31,2,0
278,279,4.068008745037041,31,62,0.2484420603783887,49,Fail,High,73.1202128385904,81,63,38,13,3,0
279,280,6.560357966587848,28,64,1.9790112529809207,2,Fail,High,70.64652710638279,0,89,87,2,3,0
280,281,1.676126247049048,80,57,1.208878399541018,18,Pass,Low,95.51848414011424,10,35,79,0,1,0
281,282,9.070978139461848,86,84,4.92607125813916,10,Pass,Low,96.1042098554904,91,100,96,25,3,1
282,283,6.218949668880496,11,54,3.42929599415088,37,Fail,High,64.64201133065274,56,85,11,23,0,1
283,284,1.1062923173178107,40,51,4.924991656650898,48,Fail,Medium,74.62831622591543,88,61,33,34,4,1
284,285,7.323524076615861,31,84,0.6722900450426567,39,Fail,High,66.62837927371626,49,41,70,13,5,0
285,286,9.85304035265507,98,93,3.617957211380779,1,Pass,Low,102.41712427533592,22,75,74,2,5,1
286,287,6.425958786444229,78,89,0.1798279319723933,27,Pass,Low,95.71676717961236,30,41,30,12,4,1
287,288,0.8156237989340043,13,78,1.5257967338170697,49,Fail,High,66.92321036543426,93,60,92,13,1,0
288,289,7.680782714736175,39,73,4.263465602220284,48,Fail,High,66.72299685500946,41,12,61,20,3,0
289,290,4.682989731244113,95,74,1.7702432501373877,2,Pass,Low,95.76274132896822,98,10,12,25,2,0
290,291,2.8505375475275763,25,51,0.2010879005121124,26,Fail,High,67.0182729650689,6,53,30,2,0,0
291,292,5.938473287646807,11,69,2.116576720838148,41,Fail,High,65.9557975031038,15,15,1,39,1,0
292,293,8.775594996174963,18,61,4.118750623492947,32,Fail,High,70.69719515902966,89,7,14,3,3,1
293,294,8.271678766017706,51,98,4.737201740853773,0,Pass,Medium,79.07123959755842,59,58,56,35,5,0
294,295,2.421426372022005,85,72,2.6842613012922687,7,Pass,Low,90.95615533390298,1,56,74,0,2,1
295,296,1.1083607599933054,72,67,3.857920831199904,3,Pass,Low,85.22547842413245,0,39,33,39,3,0
296,297,7.562854391830606,76,60,2.523193028712237,49,Pass,Low,83.94989199175558,47,58,67,32,1,0
297,298,0.5182189328755904,51,82,1.148236715403697,2,Pass,Medium,75.57601693586598,11,1,74,6,2,0
298,299,2.346528816283576,54,68,4.716294871736384,24,Pass,Medium,81.68181849032362,68,93,28,10,2,1
299,300,6.673487845604828,80,53,0.920737452964734,30,Pass,Low,88.81083096966913,36,93,65,26,2,0
300,301,9.306677646815457,74,84,3.2885129465540675,42,Pass,Low,88.03574803717261,31,75,15,13,2,0
301,302,7.887019663295291,87,82,4.833244122001031,5,Pass,Low,94.19388114709976,8,9,38,21,3,0
302,303,1.1990355563168864,45,58,3.672948489958679,33,Pass,Medium,80.18028317715203,98,43,76,15,2,0
303,304,4.720029476053169,7,50,3.80255011934084,5,Fail,High,55.4243240724325,18,10,36,11,3,0
304,305,2.4522105516555093,34,82,1.2488011356207795,33,Fail,High,71.38667668105438,47,78,80,9,2,0
305,306,7.5003241292034915,99,77,0.7626753875820663,40,Pass,Low,108.0332262458975,79,79,20,23,2,1
306,307,0.5181444444235983,87,59,2.320700146060575,13,Pass,Low,105.05028474915504,2,80,43,17,1,1
307,308,5.825940243315952,43,51,4.699868881581486,10,Pass,Medium,70.80426024416883,19,89,18,21,3,0
308,309,4.202954597059434,26,99,3.614279565021864,10,Fail,High,68.5298455033987,23,1,70,8,5,0
309,310,3.66004178053914,9,57,2.270165431896321,36,Fail,High,51.96233248837106,53,49,7,16,3,0
310,311,0.3453346223875775,2,82,2.242840276366278,43,Fail,High,56.51112813837067,32,11,76,37,4,0
311,312,3.17636246722286,58,86,2.786354105170936,12,Pass,Medium,77.59795952418857,23,89,100,39,5,1
312,313,4.739188984356698,86,82,1.489915228190527,11,Pass,Low,94.14382416508076,74,22,65,12,1,0
313,314,6.248174026064515,40,100,4.431299375699015,4,Fail,Medium,74.2470626858831,71,17,40,36,3,1
314,315,7.819172434417311,73,96,4.811644934198688,45,Pass,Low,82.28506687616813,35,61,74,5,1,0
315,316,8.278777181463001,48,95,3.0387892011632363,18,Pass,Medium,88.02125371197366,37,95,87,20,5,1
316,317,6.303980730868261,60,82,3.9108000980329294,41,Pass,Low,86.54361403478315,83,61,69,35,1,0
317,318,2.689952870569964,58,72,0.7911780558829179,21,Pass,Medium,85.84783817565365,98,37,60,6,1,0
318,319,3.64082012785178,23,65,2.791430507475124,16,Fail,High,68.63889538181985,88,66,25,35,0,1
319,320,1.470752362949136,27,65,1.382570341567531,19,Fail,High,69.1851603156338,98,37,70,24,3,0
320,321,9.345602843979268,33,53,4.51965888895732,30,Fail,High,72.21222548138134,24,66,82,10,1,1
321,322,2.0930356658046243,9,60,2.095873792038633,22,Fail,High,66.61301530406165,92,93,69,13,0,1
322,323,3.867912987830618,16,60,3.9873875110141617,45,Fail,High,61.10990030930599,17,60,28,28,0,1
323,324,3.771674983431996,10,57,0.823540079847141,39,Fail,High,57.85630457493816,81,0,65,9,2,0
324,325,8.751237182490584,53,81,1.5659944593774973,26,Pass,Medium,82.13177335314616,65,93,18,4,2,1
325,326,1.698501537686674,23,91,3.357678294743639,15,Fail,High,77.66624785839124,53,44,67,7,5,1
326,327,7.313847938776606,32,59,2.158403997916416,17,Fail,High,72.075841261603,34,95,57,4,3,0
327,328,0.5600868565257888,99,92,0.2479671431000213,30,Pass,Low,94.82056850604587,79,27,69,23,2,0
328,329,5.56753017749908,68,61,4.485569576966726,48,Pass,Low,85.77870800629098,60,20,56,39,5,1
329,330,6.041455774864055,67,79,2.322175714551729,9,Pass,Low,86.3311551188347,40,12,36,25,3,1
330,331,9.88625471759769,18,89,0.0317791478016149,19,Fail,High,75.68387626095824,99,26,60,5,5,1
331,332,3.8121567287471714,41,59,1.866967060735876,35,Pass,Medium,75.34588503213469,32,99,91,15,0,0
332,333,3.5359352480663366,73,96,3.802300891470764,40,Pass,Low,80.57486849529477,67,6,29,35,0,1
333,334,2.9774678353762,32,70,4.578076021940735,37,Fail,High,79.32523007693145,32,21,70,11,3,0
334,335,3.3027177108003505,54,52,4.146083196007734,46,Pass,Medium,90.04544928359351,13,73,72,10,5,1
335,336,7.475796272265741,51,52,3.26535053497583,24,Pass,Medium,75.60106874744353,20,52,24,2,5,0
336,337,1.72502355112489,52,69,2.415226280338976,3,Pass,Medium,85.35278124919456,47,78,96,36,2,0
337,338,9.418636600497903,64,51,2.3610841212157534,28,Pass,Low,82.49165358003262,19,78,64,5,2,0
338,339,6.510134153219823,74,99,4.776323584684232,43,Pass,Low,80.56588377991025,7,3,5,18,3,0
339,340,6.050052558206284,99,98,1.6800358504072537,43,Pass,Low,93.8013223015244,6,95,17,17,4,1
340,341,8.46708796700448,45,99,2.23729983270672,0,Pass,Medium,74.83643035136518,66,22,9,15,2,0
341,342,9.31282109483526,5,50,3.588072791368698,3,Fail,High,58.05407936064813,16,69,91,22,1,0
342,343,0.0472937352773628,74,80,2.045794531022227,15,Pass,Low,88.61980067689399,32,87,10,36,2,0
343,344,0.2100311741713567,90,51,3.881258284430308,12,Pass,Low,94.48289207364382,47,83,96,8,4,1
344,345,5.0504339127052775,12,50,2.2572943940481025,17,Fail,High,65.46363676650341,75,100,64,2,5,1
345,346,0.3315427227823275,71,60,4.302637184091855,24,Pass,Low,91.90259045325374,58,83,76,7,0,1
346,347,0.9145644044416934,24,74,4.925707303230458,39,Fail,High,66.48610966852947,85,75,100,37,0,1
347,348,6.6636160540798,18,67,1.992884407795708,18,Fail,High,73.26260152817852,21,32,83,3,5,0
348,349,1.7601244118993442,22,69,0.2192814243628171,20,Fail,High,62.98649843013678,29,27,64,11,0,0
349,350,7.425829560373085,4,89,3.4378064026729223,28,Fail,High,63.950610772290894,37,7,51,30,2,0
350,351,5.150384048644953,97,90,3.4302270150245366,49,Pass,Low,96.20232828271452,50,0,66,24,0,0
351,352,2.121292412915995,36,76,1.9606332413921,40,Fail,High,74.28125714572678,53,36,81,15,4,1
352,353,8.683539880421801,6,100,4.0997088212593775,29,Fail,High,63.88019367379504,7,62,77,13,4,0
353,354,5.104401483782781,83,82,1.0001780731811922,36,Pass,Low,105.44126148823572,26,21,30,12,2,0
354,355,7.97274920288508,77,55,0.6050376332045487,35,Pass,Low,93.00427285695508,26,69,90,40,5,0
355,356,2.9392724246990563,69,72,2.790541038768999,21,Pass,Low,91.83158429729951,97,20,16,6,1,0
356,357,7.145482431837137,2,67,2.476893860608661,32,Fail,High,50.28750484861007,20,95,54,11,2,1
357,358,0.1006100929856346,78,86,1.2438525793546602,37,Pass,Low,97.41385944651203,29,34,92,36,0,0
358,359,9.327223482296672,34,87,4.8960009108002405,6,Fail,High,70.30512931709508,96,78,35,3,2,0
359,360,7.90428437916264,86,59,2.042843102222674,7,Pass,Low,102.34054392389127,27,4,100,1,4,1
360,361,3.244303162499933,1,98,1.5929046088819565,47,Fail,High,67.62204056624245,63,59,25,34,2,0
361,362,0.6220644392081043,67,54,2.657958163174187,1,Pass,Low,92.52960062768004,96,45,52,2,2,0
362,363,2.2909272719228624,70,54,3.614965104776915,21,Pass,Low,92.95316422750108,68,49,16,3,1,1
363,364,3.084477795132904,45,83,2.264886270464622,16,Pass,Medium,79.29133199520658,60,47,85,37,4,0
364,365,1.4807801097507078,44,83,0.3212059770252623,28,Pass,Medium,81.51177613834584,47,5,24,11,3,0
365,366,0.5563513716553481,29,63,2.0182137496254,46,Fail,High,73.02043793405471,18,88,1,18,3,0
366,367,6.421339528514954,62,83,0.4412852875817713,39,Pass,Low,87.99182985059538,3,55,85,9,4,1
367,368,4.318613587187549,94,80,3.2264968030595687,24,Pass,Low,104.29578833715242,34,58,4,0,3,1
368,369,9.35593518966081,99,54,1.6070780500375892,23,Pass,Low,96.6490073008301,63,28,3,16,0,1
369,370,7.629382581452035,9,77,4.80156661137288,36,Fail,High,57.74430422894534,48,70,35,15,3,0
370,371,0.4020779340814129,91,51,4.20444815515271,13,Pass,Low,93.6874341614349,16,76,5,8,0,0
371,372,6.8421769213235,21,95,1.9145579004319964,39,Fail,High,64.57195115061775,43,17,20,8,4,0
372,373,2.7753127201679484,4,90,3.1774786427061903,25,Fail,High,60.87786120704981,91,1,76,8,3,1
373,374,1.1266474251501124,51,100,0.6068432150216346,26,Pass,Medium,82.41985938368471,29,7,100,11,3,1
374,375,7.174194229711709,64,89,3.9928862241734655,20,Pass,Low,81.00914949329228,92,74,88,40,5,0
375,376,0.0696090767287849,90,65,1.2394509468754256,46,Pass,Low,96.2203107770572,45,96,25,14,0,0
376,377,8.919198726691565,50,99,4.658962736457062,22,Pass,Medium,88.16189939098375,5,53,54,1,0,0
377,378,7.932018782559941,61,50,2.1664922246775293,10,Pass,Low,87.48895353160785,98,37,38,10,2,0
378,379,4.948308863904303,93,62,1.8320219404696056,41,Pass,Low,96.63602335870932,36,47,83,10,1,0
379,380,0.8797440775641274,17,100,3.560617954986676,2,Fail,High,63.6806364317341,23,26,32,7,3,0
380,381,9.869022930015824,39,83,4.832267378264615,39,Fail,High,79.61486346339021,92,19,13,31,5,0
381,382,1.8240977772047395,6,61,3.007594318577837,26,Fail,High,67.98228326798511,45,11,55,5,1,0
382,383,3.97321346211498,64,54,2.10733735060258,15,Pass,Low,84.3417587779082,52,42,99,19,5,0
383,384,6.185749178213394,69,94,1.517063109724025,16,Pass,Low,82.18834474142032,94,60,80,38,1,0
384,385,7.871058988987659,71,73,2.688942718947913,32,Pass,Low,83.79300547650813,98,30,20,34,3,0
385,386,9.683312423848198,25,73,1.4519751719919411,23,Fail,High,72.52781760924152,59,90,45,7,5,1
386,387,1.2568127828359488,90,51,0.4359937172617972,6,Pass,Low,101.0298749002523,96,95,15,33,0,1
387,388,5.1215883406479135,72,88,1.6576225453871518,31,Pass,Low,92.38844473332782,62,60,15,18,2,0
388,389,3.681725819102724,14,89,0.1131224009801806,0,Fail,High,69.95739206772795,84,73,83,6,5,1
389,390,0.8371325895764548,71,55,0.0058115139964914,31,Pass,Low,90.6385602004422,31,66,28,30,4,1
390,391,0.6168793556725505,50,75,3.4575671131174035,26,Pass,Medium,77.39615649865866,86,90,91,17,3,1
391,392,5.520816418118243,96,53,0.2812207798907795,48,Pass,Low,96.24801338074424,32,34,7,39,3,0
392,393,2.040466989533765,73,93,3.822160639121947,49,Pass,Low,87.23610871521785,66,94,87,13,4,1
393,394,0.8248122893597787,97,55,1.779710260338827,11,Pass,Low,104.66834356894908,17,14,2,38,1,0
394,395,4.534068679543088,96,89,3.155925408423917,33,Pass,Low,99.16080724819714,24,15,88,35,2,0
395,396,3.190886561434355,33,54,1.8057028297514568,26,Fail,High,75.23629449258993,94,12,18,16,1,1
396,397,5.790265038486963,51,95,1.719390858610221,14,Pass,Medium,81.25465462486973,53,34,96,36,4,1
397,398,2.102405378959605,30,56,4.502256680147058,12,Fail,High,74.01239704548486,57,74,65,8,4,1
398,399,9.529116331621989,54,55,3.921000105008041,40,Pass,Medium,85.24621884302546,66,58,78,19,2,0
399,400,6.457054458840447,32,59,2.088266497870217,8,Fail,High,67.95113356134429,45,20,85,27,4,0
400,401,7.8050219091526625,77,98,3.957117336585654,27,Pass,Low,86.91552539810176,23,53,73,19,4,1
401,402,2.5824709649368294,20,61,2.616341769511625,48,Fail,High,62.15285954549899,31,74,81,40,5,0
402,403,3.090688229546278,79,97,0.5620013406348229,35,Pass,Low,92.87740319321443,46,29,21,35,2,0
403,404,8.466163118691309,98,65,4.071074513038652,8,Pass,Low,90.86654504524002,85,47,45,26,3,0
404,405,7.938785505158243,26,69,0.9165249433812228,13,Fail,High,70.31643521624271,22,34,90,7,1,0
405,406,7.086741383784272,68,84,3.970049732493557,42,Pass,Low,84.23408884850808,65,85,12,31,3,0
406,407,5.869325535043659,74,57,0.2618344782508719,24,Pass,Low,96.9701294537245,26,37,32,0,3,0
407,408,8.169129624372806,13,69,1.2102645443162836,44,Fail,High,63.81045655274148,1,30,4,16,5,0
408,409,4.13747100557177,56,81,0.1645287688167029,10,Pass,Medium,76.41305923091483,89,77,89,8,1,0
409,410,7.020046777981234,56,71,1.6511753757913443,8,Pass,Medium,80.6759311585414,16,23,76,19,3,0
410,411,6.302281864161215,80,88,1.1210175388469894,37,Pass,Low,86.36246103923037,32,48,26,31,2,0
411,412,3.9450501233706783,86,72,4.121534518332802,2,Pass,Low,96.0674169734764,8,95,77,1,1,0
412,413,1.8305692245980376,48,89,1.4783588006826565,15,Pass,Medium,86.4141089214926,42,99,23,31,0,0
413,414,0.7647804371254674,59,70,3.358421441615891,39,Pass,Medium,81.14850457111424,47,31,66,8,5,0
414,415,9.045540710278898,89,72,4.5647277594284414,15,Pass,Low,89.49861882213673,38,54,62,29,3,0
415,416,6.381151495578004,69,52,4.706032848261809,6,Pass,Low,80.10389849797497,92,78,93,19,4,0
416,417,4.969159630297893,35,94,1.469519664832895,46,Fail,High,75.5397821491512,41,57,98,37,1,1
417,418,2.7162843906875764,81,86,2.5797887995293567,7,Pass,Low,95.75382027344858,25,98,47,0,0,1
418,419,2.64057718039557,48,55,0.396245448476385,39,Pass,Medium,88.92787146246103,98,2,62,4,4,1
419,420,8.936871336468045,47,92,0.5397048546218397,17,Pass,Medium,76.83891368892021,49,79,77,34,0,0
420,421,8.293827631772007,20,74,1.7449552548207858,20,Fail,High,69.76951528900389,24,68,11,35,3,0
421,422,6.472986567739708,41,57,2.148090976696105,31,Pass,Medium,74.00815361623097,23,84,27,0,4,0
422,423,6.777935128397418,85,93,0.286635160238945,14,Pass,Low,86.81386681064937,12,9,43,13,3,0
423,424,7.7402338233439325,17,55,1.7141190511077264,11,Fail,High,68.85297817838946,59,82,92,8,4,0
424,425,3.2898874746122453,81,98,1.1400823882742732,27,Pass,Low,82.2767911938619,6,24,42,29,1,0
425,426,5.349512222674728,73,100,4.1161403521969655,20,Pass,Low,76.56972589434578,56,67,16,23,2,0
426,427,2.298158355097375,38,56,3.764578849940353,5,Fail,High,78.10622278765791,35,60,39,3,2,0
427,428,9.33478117616817,84,100,0.1139198745738612,11,Pass,Low,87.23057067434655,44,28,48,13,0,0
428,429,1.9388913731707116,17,57,4.782847882943665,47,Fail,High,69.12270168535832,19,18,84,24,5,1
429,430,4.193596514062491,18,62,0.9111335434278872,6,Fail,High,59.645661430437386,64,42,56,3,4,1
430,431,8.423469645242426,62,72,4.405910031180197,15,Pass,Low,81.47934304998249,7,65,86,24,3,0
431,432,8.274543444842635,11,54,4.373810828734827,14,Fail,High,67.56500072749154,15,73,83,9,5,1
432,433,5.36967048667111,2,99,3.331013126588078,3,Fail,High,57.1881697317618,13,60,63,34,1,0
433,434,4.691162443922875,31,95,1.505156353594575,49,Fail,High,71.04236176753587,75,42,74,6,1,0
434,435,6.006520566645895,35,83,0.8312935575612618,29,Fail,High,76.93820281755629,86,24,56,12,1,0
435,436,3.3325023648191965,0,71,3.0166150352420296,46,Fail,High,54.84171258629128,14,19,97,3,2,0
436,437,6.833814090209246,1,62,3.2969371930845157,40,Fail,High,59.50299615049372,91,47,73,35,3,0
437,438,5.272361375823108,80,52,1.6233138674540395,0,Pass,Low,101.82210873699536,97,82,73,13,1,0
438,439,2.641791795353912,37,60,0.1118046777370485,29,Fail,High,80.02593423913166,65,86,69,17,1,1
439,440,2.0515554130391465,88,97,1.2396545489424615,17,Pass,Low,88.64555528330881,31,23,99,7,0,0
440,441,1.745948179255874,5,82,0.1543598211866031,3,Fail,High,61.1634625207078,86,10,87,31,4,1
441,442,4.699430705972924,37,62,1.5240540189029197,20,Fail,High,81.00216528349884,62,97,75,26,4,1
442,443,6.9092681160483895,97,79,3.758322765408928,47,Pass,Low,105.94432714389224,85,54,42,36,4,1
443,444,9.435169683558392,71,91,3.4227532398530838,25,Pass,Low,88.76194841191918,50,27,22,22,5,1
444,445,4.493938649957335,14,76,0.2650306392771173,24,Fail,High,66.64434915248935,24,68,26,6,0,0
445,446,2.346221248815929,0,64,3.5284854044675145,26,Fail,High,57.39889179426017,57,62,57,11,2,1
446,447,2.279326504086303,60,55,0.3755053162456429,27,Pass,Low,87.73355740695096,62,58,36,24,5,1
447,448,2.9414206191585315,15,72,1.4138362751707778,41,Fail,High,70.84445807792244,61,4,5,2,0,0
448,449,0.1460601661530502,65,80,1.483140656148112,34,Pass,Low,81.87872357754829,21,50,64,25,1,0
449,450,5.356394885822859,88,72,0.1739109271799443,22,Pass,Low,100.19785903634428,57,20,5,3,3,0
450,451,2.107982911938896,65,71,1.7676139473623842,23,Pass,Low,88.68510444116646,57,11,49,35,5,0
451,452,7.560576149152403,21,89,3.5903581037749284,22,Fail,High,70.6225567861393,85,49,21,14,5,1
452,453,2.029298565810339,54,62,4.7352205239872776,11,Pass,Medium,80.23329561309463,48,3,87,31,1,0
453,454,3.440962299108825,100,58,0.5845110204685094,41,Pass,Low,103.4603423717597,51,41,24,28,1,0
454,455,5.769073361282223,35,52,4.058812235672303,13,Fail,High,73.96095843197318,41,83,78,9,3,1
455,456,7.620784959038116,47,93,1.0179560915217305,27,Pass,Medium,78.92799264357294,69,37,89,20,4,1
456,457,0.734810404544437,92,96,4.587870659058121,48,Pass,Low,94.7284511271256,14,24,71,15,5,0
457,458,7.460124273077958,20,100,3.775381192408169,9,Fail,High,68.9287576270023,53,13,50,18,0,1
458,459,0.2959085616423051,43,52,3.635417348263181,38,Pass,Medium,80.00394248258107,59,74,87,28,2,1
459,460,1.612297666706456,73,99,1.874679883835344,1,Pass,Low,93.6634716015783,100,31,47,17,1,1
460,461,8.641586469583629,52,59,2.156074866789248,46,Pass,Medium,80.18991261500153,96,10,69,15,1,0
